,origin,hs07,year,export_val
7061,com,Vegetable Products,2016,53874627.57000001
7062,com,Vegetable Products,2017,53392559.4
7063,com,Wood & Wood Products,2008,159670.56999999998
7064,com,Wood & Wood Products,2009,263557.28
7065,com,Wood & Wood Products,2010,593307.82
7066,com,Wood & Wood Products,2011,4487.73
7067,com,Wood & Wood Products,2012,49028.18
7068,com,Wood & Wood Products,2013,105212.68
7069,com,Wood & Wood Products,2014,121769.99
7070,com,Wood & Wood Products,2015,895174.94
7071,com,Wood & Wood Products,2016,5429863.72
7072,com,Wood & Wood Products,2017,312875.70999999996
7073,cpv,Animal & Animal Products,2008,25966414.45
7074,cpv,Animal & Animal Products,2009,18665393.76
7075,cpv,Animal & Animal Products,2010,23443571.68
7076,cpv,Animal & Animal Products,2011,32290699.61
7077,cpv,Animal & Animal Products,2012,33094369.85
7078,cpv,Animal & Animal Products,2013,38340177.78
7079,cpv,Animal & Animal Products,2014,56725705.64
7080,cpv,Animal & Animal Products,2015,43398369.73
7081,cpv,Animal & Animal Products,2016,29026461.65
7082,cpv,Animal & Animal Products,2017,36070345.69
7083,cpv,Chemicals & Allied Industries,2008,221214.68
7084,cpv,Chemicals & Allied Industries,2009,1198354.79
7085,cpv,Chemicals & Allied Industries,2010,495574.4199999999
7086,cpv,Chemicals & Allied Industries,2011,314027.63
7087,cpv,Chemicals & Allied Industries,2012,453317.14999999997
7088,cpv,Chemicals & Allied Industries,2013,587759.9299999999
7089,cpv,Chemicals & Allied Industries,2014,1563619.8399999999
7090,cpv,Chemicals & Allied Industries,2015,325396.83
7091,cpv,Chemicals & Allied Industries,2016,344254.88
7092,cpv,Chemicals & Allied Industries,2017,896433.8799999999
7093,cpv,Foodstuffs,2008,1364470.3200000003
7094,cpv,Foodstuffs,2009,12793656.15
7095,cpv,Foodstuffs,2010,19211664.700000003
7096,cpv,Foodstuffs,2011,32077867.179999996
7097,cpv,Foodstuffs,2012,27648129.659999996
7098,cpv,Foodstuffs,2013,27600964.039999995
7099,cpv,Foodstuffs,2014,34289833.41
7100,cpv,Foodstuffs,2015,30502855.169999994
7101,cpv,Foodstuffs,2016,37039299.99000001
7102,cpv,Foodstuffs,2017,39737889.39999999
7103,cpv,Footwear / Headgear,2008,4768131.0
7104,cpv,Footwear / Headgear,2009,3884998.82
7105,cpv,Footwear / Headgear,2010,4386218.94
7106,cpv,Footwear / Headgear,2011,5109755.25
7107,cpv,Footwear / Headgear,2012,4571631.3
7108,cpv,Footwear / Headgear,2013,5308352.5
7109,cpv,Footwear / Headgear,2014,5666418.09
7110,cpv,Footwear / Headgear,2015,3964216.0
7111,cpv,Footwear / Headgear,2016,3898418.39
7112,cpv,Footwear / Headgear,2017,3820730.68
7113,cpv,Machinery / Electrical,2008,3971794.94
7114,cpv,Machinery / Electrical,2009,2113467.0
7115,cpv,Machinery / Electrical,2010,3036992.36
7116,cpv,Machinery / Electrical,2011,3292255.78
7117,cpv,Machinery / Electrical,2012,4561885.819999999
7118,cpv,Machinery / Electrical,2013,3404048.4299999997
7119,cpv,Machinery / Electrical,2014,3045140.62
7120,cpv,Machinery / Electrical,2015,10669013.780000003
7121,cpv,Machinery / Electrical,2016,9435940.54
7122,cpv,Machinery / Electrical,2017,6283500.93
7123,cpv,Metals,2008,1885631.4000000001
7124,cpv,Metals,2009,1974120.68
7125,cpv,Metals,2010,2157141.76
7126,cpv,Metals,2011,4092776.1900000004
7127,cpv,Metals,2012,3436722.2200000007
7128,cpv,Metals,2013,4296689.8100000005
7129,cpv,Metals,2014,3065369.76
7130,cpv,Metals,2015,2461168.06
7131,cpv,Metals,2016,3222470.2899999996
7132,cpv,Metals,2017,2812031.64
7133,cpv,Mineral Products,2008,566738.89
7134,cpv,Mineral Products,2009,2903.84
7135,cpv,Mineral Products,2010,1510784.68
7136,cpv,Mineral Products,2011,36823.87
7137,cpv,Mineral Products,2012,7661550.029999999
7138,cpv,Mineral Products,2013,54901.53
7139,cpv,Mineral Products,2014,333721.89
7140,cpv,Mineral Products,2015,17910969.529999997
7141,cpv,Mineral Products,2016,300595.06
7142,cpv,Mineral Products,2017,448718.33999999997
7143,cpv,Miscellaneous,2008,446767.69
7144,cpv,Miscellaneous,2009,981215.53
7145,cpv,Miscellaneous,2010,585978.81
7146,cpv,Miscellaneous,2011,638833.48
7147,cpv,Miscellaneous,2012,428064.31
7148,cpv,Miscellaneous,2013,737435.19
7149,cpv,Miscellaneous,2014,378617.85
7150,cpv,Miscellaneous,2015,2598641.98
7151,cpv,Miscellaneous,2016,1658479.58
7152,cpv,Miscellaneous,2017,3348175.4699999997
7153,cpv,Plastics / Rubbers,2008,82921.85
7154,cpv,Plastics / Rubbers,2009,89483.47
7155,cpv,Plastics / Rubbers,2010,184390.13999999998
7156,cpv,Plastics / Rubbers,2011,495353.49999999994
7157,cpv,Plastics / Rubbers,2012,90302.0
7158,cpv,Plastics / Rubbers,2013,282437.08
7159,cpv,Plastics / Rubbers,2014,268874.68999999994
7160,cpv,Plastics / Rubbers,2015,335290.30000000005
7161,cpv,Plastics / Rubbers,2016,264389.15
7162,cpv,Plastics / Rubbers,2017,498789.56
7163,cpv,"Raw Hides, Skins, Leather, & Furs",2008,1081.0
7164,cpv,"Raw Hides, Skins, Leather, & Furs",2009,1671.0
7165,cpv,"Raw Hides, Skins, Leather, & Furs",2010,110374.0
7166,cpv,"Raw Hides, Skins, Leather, & Furs",2011,58688.0
7167,cpv,"Raw Hides, Skins, Leather, & Furs",2012,47442.0
7168,cpv,"Raw Hides, Skins, Leather, & Furs",2013,18775.0
7169,cpv,"Raw Hides, Skins, Leather, & Furs",2014,61520.0
7170,cpv,"Raw Hides, Skins, Leather, & Furs",2015,6493.04
7171,cpv,"Raw Hides, Skins, Leather, & Furs",2016,92615.0
7172,cpv,"Raw Hides, Skins, Leather, & Furs",2017,35857.0
7173,cpv,Stone / Glass,2008,58918.119999999995
7174,cpv,Stone / Glass,2009,19865.440000000002
7175,cpv,Stone / Glass,2010,338056.14
7176,cpv,Stone / Glass,2011,38005.21
7177,cpv,Stone / Glass,2012,116824.7
7178,cpv,Stone / Glass,2013,145536.51
7179,cpv,Stone / Glass,2014,96489.54999999999
7180,cpv,Stone / Glass,2015,284838.32
7181,cpv,Stone / Glass,2016,141405.9
7182,cpv,Stone / Glass,2017,78694.65
7183,cpv,Textiles,2008,6969184.0
7184,cpv,Textiles,2009,9013635.620000001
7185,cpv,Textiles,2010,7379334.8
7186,cpv,Textiles,2011,6942708.359999999
7187,cpv,Textiles,2012,4043322.34
7188,cpv,Textiles,2013,6044577.329999999
7189,cpv,Textiles,2014,6262858.0
7190,cpv,Textiles,2015,5851305.040000001
7191,cpv,Textiles,2016,7090296.3100000005
7192,cpv,Textiles,2017,7114538.49
7193,cpv,Transportation,2008,1595831.01
7194,cpv,Transportation,2009,719161.0
7195,cpv,Transportation,2010,572856.59
7196,cpv,Transportation,2011,1374475.7
7197,cpv,Transportation,2012,2019460.52
7198,cpv,Transportation,2013,916560.1900000001
7199,cpv,Transportation,2014,475204.01
7200,cpv,Transportation,2015,18638420.509999998
7201,cpv,Transportation,2016,1725100.7200000002
7202,cpv,Transportation,2017,6680593.61
7203,cpv,Vegetable Products,2008,417545.37000000005
7204,cpv,Vegetable Products,2009,262501.24
7205,cpv,Vegetable Products,2010,283073.72
7206,cpv,Vegetable Products,2011,892847.07
7207,cpv,Vegetable Products,2012,2319793.75
7208,cpv,Vegetable Products,2013,377161.34
7209,cpv,Vegetable Products,2014,260227.58
7210,cpv,Vegetable Products,2015,506407.54
7211,cpv,Vegetable Products,2016,258580.21
7212,cpv,Vegetable Products,2017,440615.92
7213,cpv,Wood & Wood Products,2008,60952.479999999996
7214,cpv,Wood & Wood Products,2009,55381.68
7215,cpv,Wood & Wood Products,2010,137175.43
7216,cpv,Wood & Wood Products,2011,94748.06999999999
7217,cpv,Wood & Wood Products,2012,114159.86000000002
7218,cpv,Wood & Wood Products,2013,56507.43
7219,cpv,Wood & Wood Products,2014,137873.08000000002
7220,cpv,Wood & Wood Products,2015,155092.17
7221,cpv,Wood & Wood Products,2016,233294.92
7222,cpv,Wood & Wood Products,2017,53833.29
7223,cri,Animal & Animal Products,2008,239308585.13999996
7224,cri,Animal & Animal Products,2009,213797734.50000003
7225,cri,Animal & Animal Products,2010,261277516.41000006
7226,cri,Animal & Animal Products,2011,281240266.44
7227,cri,Animal & Animal Products,2012,354448455.6599999
7228,cri,Animal & Animal Products,2013,334194992.77
7229,cri,Animal & Animal Products,2014,331252814.55
7230,cri,Animal & Animal Products,2015,346960917.98
7231,cri,Animal & Animal Products,2016,323350834.97
7232,cri,Animal & Animal Products,2017,239018825.97
7233,cri,Chemicals & Allied Industries,2008,608161258.5500001
7234,cri,Chemicals & Allied Industries,2009,457487186.41999996
7235,cri,Chemicals & Allied Industries,2010,578893708.7899998
7236,cri,Chemicals & Allied Industries,2011,676241349.2499999
7237,cri,Chemicals & Allied Industries,2012,602003311.5600002
7238,cri,Chemicals & Allied Industries,2013,609940761.3199998
7239,cri,Chemicals & Allied Industries,2014,426224984.4699999
7240,cri,Chemicals & Allied Industries,2015,631473540.58
7241,cri,Chemicals & Allied Industries,2016,661436893.7000003
7242,cri,Chemicals & Allied Industries,2017,299380356.97999984
7243,cri,Foodstuffs,2008,973437914.3099996
7244,cri,Foodstuffs,2009,820871608.4600002
7245,cri,Foodstuffs,2010,1001998647.5100002
7246,cri,Foodstuffs,2011,1086938232.12
7247,cri,Foodstuffs,2012,1164758728.2700002
7248,cri,Foodstuffs,2013,1363607477.9300003
7249,cri,Foodstuffs,2014,1143974920.8700001
7250,cri,Foodstuffs,2015,1344042769.55
7251,cri,Foodstuffs,2016,1421393390.8899996
7252,cri,Foodstuffs,2017,963837612.6099999
7253,cri,Footwear / Headgear,2008,1743921.7999999998
7254,cri,Footwear / Headgear,2009,1508344.4100000001
7255,cri,Footwear / Headgear,2010,2027329.6500000004
7256,cri,Footwear / Headgear,2011,2650008.7600000007
7257,cri,Footwear / Headgear,2012,2382956.09
7258,cri,Footwear / Headgear,2013,2792074.6900000004
7259,cri,Footwear / Headgear,2014,2196920.0
7260,cri,Footwear / Headgear,2015,2473141.1999999997
7261,cri,Footwear / Headgear,2016,3059095.18
7262,cri,Footwear / Headgear,2017,908003.0
7263,cri,Machinery / Electrical,2008,5089394249.939999
7264,cri,Machinery / Electrical,2009,6173142808.150002
7265,cri,Machinery / Electrical,2010,7526703249.799999
7266,cri,Machinery / Electrical,2011,6906803636.759999
7267,cri,Machinery / Electrical,2012,8197208445.349999
7268,cri,Machinery / Electrical,2013,7717044536.829998
7269,cri,Machinery / Electrical,2014,5169424108.000001
7270,cri,Machinery / Electrical,2015,2179843842.57
7271,cri,Machinery / Electrical,2016,1833704869.6000001
7272,cri,Machinery / Electrical,2017,1199188738.8899999
7273,cri,Metals,2008,441143898.45000017
7274,cri,Metals,2009,274707645.2699999
7275,cri,Metals,2010,346687895.3999999
7276,cri,Metals,2011,443991917.4700001
7277,cri,Metals,2012,576863553.5000002
7278,cri,Metals,2013,451626395.4200001
7279,cri,Metals,2014,373017155.76
7280,cri,Metals,2015,359728503.8499999
7281,cri,Metals,2016,341434354.7200001
7282,cri,Metals,2017,287920172.3
7283,cri,Mineral Products,2008,98960631.59999998
7284,cri,Mineral Products,2009,87613407.72999999
7285,cri,Mineral Products,2010,97932548.96
7286,cri,Mineral Products,2011,74291879.27000001
7287,cri,Mineral Products,2012,46815126.19
7288,cri,Mineral Products,2013,57270254.34
7289,cri,Mineral Products,2014,37580845.84999999
7290,cri,Mineral Products,2015,36132948.019999996
7291,cri,Mineral Products,2016,37324738.35999999
7292,cri,Mineral Products,2017,39465369.190000005
7293,cri,Miscellaneous,2008,1152977304.9099991
7294,cri,Miscellaneous,2009,970639689.2200001
7295,cri,Miscellaneous,2010,1352093475.5000005
7296,cri,Miscellaneous,2011,1173544574.0599997
7297,cri,Miscellaneous,2012,1495742859.8200002
7298,cri,Miscellaneous,2013,1886159886.2400005
7299,cri,Miscellaneous,2014,1214883497.9399998
7300,cri,Miscellaneous,2015,2704118922.430001
7301,cri,Miscellaneous,2016,3222452460.3800006
7302,cri,Miscellaneous,2017,2243114656.4
7303,cri,Plastics / Rubbers,2008,472440223.18000007
7304,cri,Plastics / Rubbers,2009,362838146.9699999
7305,cri,Plastics / Rubbers,2010,487963551.8199999
7306,cri,Plastics / Rubbers,2011,624054982.5
7307,cri,Plastics / Rubbers,2012,639676944.3
7308,cri,Plastics / Rubbers,2013,656691876.98
7309,cri,Plastics / Rubbers,2014,666968593.62
7310,cri,Plastics / Rubbers,2015,648335483.03
7311,cri,Plastics / Rubbers,2016,619711959.6800001
7312,cri,Plastics / Rubbers,2017,534828256.28000003
7313,cri,"Raw Hides, Skins, Leather, & Furs",2008,54539305.56
7314,cri,"Raw Hides, Skins, Leather, & Furs",2009,33391106.21
7315,cri,"Raw Hides, Skins, Leather, & Furs",2010,60656993.38
7316,cri,"Raw Hides, Skins, Leather, & Furs",2011,56915090.82000001
7317,cri,"Raw Hides, Skins, Leather, & Furs",2012,27338525.269999996
7318,cri,"Raw Hides, Skins, Leather, & Furs",2013,28431145.93
7319,cri,"Raw Hides, Skins, Leather, & Furs",2014,37613188.5
7320,cri,"Raw Hides, Skins, Leather, & Furs",2015,31204357.39
7321,cri,"Raw Hides, Skins, Leather, & Furs",2016,20156335.030000005
7322,cri,"Raw Hides, Skins, Leather, & Furs",2017,46149068.53
7323,cri,Stone / Glass,2008,179112636.50000003
7324,cri,Stone / Glass,2009,136166348.95000002
7325,cri,Stone / Glass,2010,174200023.26000002
7326,cri,Stone / Glass,2011,236937526.67000005
7327,cri,Stone / Glass,2012,285635163.71000004
7328,cri,Stone / Glass,2013,204892660.88
7329,cri,Stone / Glass,2014,167594435.81
7330,cri,Stone / Glass,2015,165744146.39999998
7331,cri,Stone / Glass,2016,151257391.07
7332,cri,Stone / Glass,2017,131501307.97
7333,cri,Textiles,2008,411843688.1799999
7334,cri,Textiles,2009,269254617.79999995
7335,cri,Textiles,2010,255200979.24000004
7336,cri,Textiles,2011,250427826.48
7337,cri,Textiles,2012,297117353.45000005
7338,cri,Textiles,2013,190227054.04999986
7339,cri,Textiles,2014,150837906.20999998
7340,cri,Textiles,2015,150487119.2299999
7341,cri,Textiles,2016,160338893.23999995
7342,cri,Textiles,2017,89779226.84
7343,cri,Transportation,2008,43158135.95999999
7344,cri,Transportation,2009,24277856.0
7345,cri,Transportation,2010,64612568.690000005
7346,cri,Transportation,2011,89292522.57999998
7347,cri,Transportation,2012,131781747.41999999
7348,cri,Transportation,2013,106219276.75000001
7349,cri,Transportation,2014,51109232.57
7350,cri,Transportation,2015,92899661.68999998
7351,cri,Transportation,2016,52142490.81999999
7352,cri,Transportation,2017,39401109.43
7353,cri,Vegetable Products,2008,3585072648.36
7354,cri,Vegetable Products,2009,2853945230.9800014
7355,cri,Vegetable Products,2010,3282249266.840001
7356,cri,Vegetable Products,2011,3617377262.3499994
7357,cri,Vegetable Products,2012,3633198201.7400017
7358,cri,Vegetable Products,2013,3639033811.1900015
7359,cri,Vegetable Products,2014,4152723795.0099998
7360,cri,Vegetable Products,2015,3498441342.56
7361,cri,Vegetable Products,2016,3688932611.8
7362,cri,Vegetable Products,2017,4365162037.44
7363,cri,Wood & Wood Products,2008,299694747.51
7364,cri,Wood & Wood Products,2009,221280434.90000004
7365,cri,Wood & Wood Products,2010,278843534.0399999
7366,cri,Wood & Wood Products,2011,335855545.77
7367,cri,Wood & Wood Products,2012,386957725.43999994
7368,cri,Wood & Wood Products,2013,339659177.00999993
7369,cri,Wood & Wood Products,2014,292025470.01
7370,cri,Wood & Wood Products,2015,352012971.78999996
7371,cri,Wood & Wood Products,2016,339546841.67999995
7372,cri,Wood & Wood Products,2017,176140142.57999998
7373,cub,Animal & Animal Products,2008,100309951.86000001
7374,cub,Animal & Animal Products,2009,70657042.30000001
7375,cub,Animal & Animal Products,2010,78959921.54999998
7376,cub,Animal & Animal Products,2011,83812771.63
7377,cub,Animal & Animal Products,2012,77193381.39
7378,cub,Animal & Animal Products,2013,68239828.49999999
7379,cub,Animal & Animal Products,2014,62978509.410000004
7380,cub,Animal & Animal Products,2015,84409995.14
7381,cub,Animal & Animal Products,2016,94432251.49
7382,cub,Animal & Animal Products,2017,103472104.19
7383,cub,Chemicals & Allied Industries,2008,55033996.80000002
7384,cub,Chemicals & Allied Industries,2009,64795889.960000016
7385,cub,Chemicals & Allied Industries,2010,101669865.86000001
7386,cub,Chemicals & Allied Industries,2011,127385545.78999999
7387,cub,Chemicals & Allied Industries,2012,129408437.46
7388,cub,Chemicals & Allied Industries,2013,156364035.11999997
7389,cub,Chemicals & Allied Industries,2014,133058277.73
7390,cub,Chemicals & Allied Industries,2015,124168710.24000001
7391,cub,Chemicals & Allied Industries,2016,110568639.83000001
7392,cub,Chemicals & Allied Industries,2017,54089150.3
7393,cub,Foodstuffs,2008,711067576.0600002
7394,cub,Foodstuffs,2009,647409240.2300001
7395,cub,Foodstuffs,2010,689169383.8299999
7396,cub,Foodstuffs,2011,849766255.5400001
7397,cub,Foodstuffs,2012,859911851.0500001
7398,cub,Foodstuffs,2013,943554111.3000001
7399,cub,Foodstuffs,2014,791729466.6199999
7400,cub,Foodstuffs,2015,722390467.3700001
7401,cub,Foodstuffs,2016,755761197.2199998
7402,cub,Foodstuffs,2017,890441865.6100001
7403,cub,Footwear / Headgear,2008,139050.0
7404,cub,Footwear / Headgear,2009,144736.0
7405,cub,Footwear / Headgear,2010,55337.0
7406,cub,Footwear / Headgear,2011,101244.0
7407,cub,Footwear / Headgear,2012,90736.94
7408,cub,Footwear / Headgear,2013,1368964.0
7409,cub,Footwear / Headgear,2014,12804.0
7410,cub,Footwear / Headgear,2015,83488.0
7411,cub,Footwear / Headgear,2016,342861.0
7412,cub,Footwear / Headgear,2017,0.0
7413,cub,Machinery / Electrical,2008,30779117.66
7414,cub,Machinery / Electrical,2009,13149199.27
7415,cub,Machinery / Electrical,2010,9225892.440000001
7416,cub,Machinery / Electrical,2011,14425522.01
7417,cub,Machinery / Electrical,2012,25109425.6
7418,cub,Machinery / Electrical,2013,15921400.76
7419,cub,Machinery / Electrical,2014,30598107.15
7420,cub,Machinery / Electrical,2015,10271762.749999998
7421,cub,Machinery / Electrical,2016,3698459.28
7422,cub,Machinery / Electrical,2017,4461271.32
7423,cub,Metals,2008,694734804.4899999
7424,cub,Metals,2009,417088999.12
7425,cub,Metals,2010,562421681.96
7426,cub,Metals,2011,863880974.9100001
7427,cub,Metals,2012,330985702.75
7428,cub,Metals,2013,432289103.53000003
7429,cub,Metals,2014,330581646.28000003
7430,cub,Metals,2015,243795982.32000005
7431,cub,Metals,2016,140344756.95000002
7432,cub,Metals,2017,204463324.77000004
7433,cub,Mineral Products,2008,303052603.15999997
